filename	Score	nwords	av_freq	mattr	pos_prop	neg_prop
file00391.txt	7	1531	7.174981382	0.666477733	0.046374918	0.009797518
file00385.txt	3	659	6.497027959	0.599114754	0.047040971	0.016691958
file00540.txt	5	670	6.6759126	0.699774557	0.049253731	0.031343284
file01138.txt	3	481	6.589303809	0.635416667	0.041580042	0.01039501
file00226.txt	4	744	6.825579469	0.639568345	0.02688172	0.009408602
file00232.txt	4	592	6.88097356	0.614327808	0.032094595	0.013513514
file00554.txt	7	1207	6.894801087	0.707806563	0.069594035	0.017398509
file01104.txt	6	1243	7.078058726	0.697571189	0.041029767	0.01850362
file01110.txt	4	570	6.783492703	0.689021113	0.050877193	0.003508772
file00568.txt	4	873	6.715465788	0.715533981	0.035509737	0.01489118
file00583.txt	4	944	6.868705409	0.670256983	0.034957627	0.020127119
file00597.txt	3	729	6.903467327	0.588705882	0.032921811	0.006858711
file00024.txt	4	1097	6.767767097	0.626717557	0.019143118	0.006381039
file00742.txt	4	424	6.538797213	0.726666667	0.049528302	0.007075472
file00756.txt	5	1007	7.204940132	0.63	0.017874876	0.010923535
file00030.txt	6	1227	7.358953845	0.656027165	0.025264874	0.010594947
file00018.txt	8	1094	7.221192268	0.656784689	0.021023766	0.031078611
file00781.txt	4	665	6.935687403	0.594155844	0.018045113	0.009022556
file00959.txt	3	406	6.866135353	0.684929972	0.054187192	0.002463054
file00795.txt	5	889	6.959979978	0.694880952	0.044994376	0.006749156
file00965.txt	6	1214	7.007403771	0.651055794	0.035420099	0.014827018
file00971.txt	5	1180	6.783627032	0.703713528	0.044067797	0.010169492
file00967.txt	6	1258	7.035542389	0.666484698	0.046899841	0.0063593
file00973.txt	3	563	6.593439131	0.613540856	0.04973357	0
file00783.txt	4	522	6.590172264	0.665750529	0.036398467	0.003831418
file00797.txt	3	523	6.890558215	0.607679325	0.038240918	0.007648184
file00768.txt	3	636	6.67497639	0.675775128	0.031446541	0.011006289
file00740.txt	4	705	6.435213106	0.652652439	0.041134752	0.002836879
file00998.txt	3	484	6.539582557	0.596137931	0.039256198	0.010330579
file00026.txt	7	990	7.191905046	0.660850159	0.039393939	0.007070707
file00032.txt	4	841	7.006422638	0.631994949	0.045184304	0.015457788
file00754.txt	3	382	6.848503091	0.623063063	0.028795812	0
file00581.txt	4	650	6.605682093	0.595574043	0.021538462	0.006153846
file00595.txt	4	537	7.013977622	0.65454918	0.027932961	0
file00218.txt	4	1131	6.91628828	0.669001848	0.031830239	0.013262599
file01106.txt	4	763	7.065489462	0.619411765	0.02621232	0.00655308
file01112.txt	4	902	7.028147715	0.634021102	0.024390244	0.006651885
file00224.txt	4	865	6.611650545	0.664534314	0.03583815	0.011560694
file00542.txt	5	1069	6.973826225	0.619509804	0.018709074	0.011225444
file00556.txt	5	795	7.044684849	0.702654155	0.032704403	0.01509434
file00230.txt	4	724	7.083167802	0.640888889	0.059392265	0.017955801
file00393.txt	5	1030	6.786669528	0.746279307	0.048543689	0.018446602
file00387.txt	3	634	6.394320614	0.659145299	0.048895899	0.004731861
file01099.txt	4	679	6.929914147	0.708603175	0.038291605	0.00736377
file01072.txt	4	701	6.965825923	0.630398773	0.037089872	0.007132668
file01066.txt	4	893	7.045804138	0.6692891	0.024636058	0.004479283
file00378.txt	6	1258	6.905001034	0.739751861	0.046104928	0.020667727
file00350.txt	4	630	6.775223654	0.709810671	0.03968254	0.004761905
file00436.txt	4	899	6.813715085	0.624188235	0.031145717	0.012235818
file00422.txt	4	660	6.687355437	0.707037643	0.031818182	0.004545455
file00344.txt	5	943	7.165290522	0.664138702	0.023329799	0.007423118
file00813.txt	4	829	6.971884033	0.653128205	0.038600724	0.009650181
file00807.txt	6	1296	6.936749832	0.646463512	0.028549383	0.016975309
file00191.txt	3	593	7.058713442	0.627169118	0.030354132	0.013490725
file00185.txt	4	1103	6.770992441	0.58373814	0.057116954	0.009972801
file00608.txt	4	712	7.100690486	0.656772247	0.037921348	0.009831461
file01270.txt	7	1379	6.937519514	0.724315789	0.067440174	0.01595359
file01264.txt	7	1163	6.979798397	0.74059246	0.067067928	0.005159071
file00634.txt	3	500	6.853154057	0.577827051	0.048	0
file00152.txt	4	753	6.90186642	0.666818182	0.046480744	0.006640106
file00146.txt	5	1107	6.962434727	0.667958412	0.043360434	0.010840108
file01258.txt	9	1463	7.077932597	0.708528996	0.036226931	0.019138756
file00620.txt	6	1163	6.981529291	0.716894075	0.043852107	0.015477214
file01259.txt	7	1078	6.994399392	0.707308066	0.019480519	0.010204082
file00147.txt	4	726	6.931153767	0.683279173	0.034435262	0.004132231
file00621.txt	5	832	6.978364222	0.723933589	0.025240385	0.016826923
file00635.txt	4	732	6.910440373	0.673469985	0.042349727	0.006830601
file00153.txt	5	1230	6.921520333	0.713497036	0.042276423	0.026829268
file01265.txt	7	1438	7.1138402	0.746033117	0.050069541	0.007649513
file00609.txt	4	760	6.814805409	0.674205345	0.036842105	0.010526316
file01271.txt	9	1679	7.033236542	0.746797546	0.036926742	0.010720667
file00184.txt	4	711	7.221581634	0.649697885	0.026722925	0.007032349
file00190.txt	4	598	6.724348792	0.698287796	0.026755853	0.006688963
file00806.txt	4	994	7.014235819	0.689925926	0.027162978	0.012072435
file00812.txt	4	811	6.801777734	0.650944882	0.046855734	0.008631319
file00423.txt	3	545	6.552086961	0.582943548	0.04587156	0.001834862
file00345.txt	4	571	6.633459456	0.693371648	0.04028021	0.003502627
file00351.txt	8	1381	7.248874802	0.69481982	0.02679218	0.007965243
file00437.txt	3	451	6.45866317	0.609701493	0.033259424	0.00886918
file00379.txt	5	907	6.94072736	0.696573427	0.036383682	0.004410143
file01067.txt	4	937	6.96420374	0.630720721	0.028815368	0.006403415
file01073.txt	5	1151	7.2124019	0.671397459	0.019113814	0.006081668
file01098.txt	3	397	6.563611698	0.585862069	0.042821159	0.012594458
file00386.txt	3	679	6.744564852	0.654571429	0.030927835	0.008836524
file00392.txt	4	645	6.642879885	0.631979866	0.051162791	0.007751938
file00557.txt	5	726	6.993028805	0.715982275	0.023415978	0.024793388
file00231.txt	5	936	6.876528468	0.628726043	0.019230769	0.018162393
file00225.txt	4	954	6.930756607	0.700353591	0.030398323	0.01048218
file00543.txt	4	637	6.837279503	0.647142857	0.021978022	0.014128728
file01113.txt	7	1063	7.197902762	0.687357002	0.027281279	0.011288805
file01107.txt	4	1104	6.543696033	0.624511848	0.03442029	0.009963768
file00219.txt	4	688	6.920691448	0.709953052	0.047965116	0.011627907
file00594.txt	4	674	7.05092204	0.619488	0.043026706	0.017804154
file00580.txt	6	1050	7.020984875	0.706873127	0.033333333	0.007619048
file00033.txt	4	520	6.966823611	0.678216561	0.025	0.015384615
file00755.txt	4	623	6.907816545	0.578327526	0.041733547	0.011235955
file00999.txt	3	688	6.596299314	0.643693271	0.030523256	0.015988372
file00741.txt	3	319	6.687280164	0.694814815	0.05015674	0.006269592
file00027.txt	6	811	7.096149316	0.717086614	0.028360049	0.003699137
file00769.txt	4	621	7.167559521	0.601363636	0.057971014	0.009661836
file00796.txt	6	1211	7.275330728	0.691394148	0.030553262	0.016515277
file00782.txt	6	1420	7.091428613	0.593129103	0.023943662	0.017605634
file00972.txt	4	680	6.681167805	0.635657686	0.061764706	0.001470588
file00966.txt	7	1195	7.23567042	0.68408377	0.060251046	0.013389121
file00786.txt	4	647	7.073575996	0.633979933	0.023183926	0.013910355
file00792.txt	5	1349	7.168848123	0.689446154	0.032616753	0.025203855
file00962.txt	7	878	7.090339552	0.703015682	0.051252847	0.01594533
file00976.txt	3	654	6.637274901	0.630578512	0.059633028	0.009174312
file00023.txt	4	791	6.987621461	0.682749326	0.04045512	0.006321113
file00745.txt	3	521	6.65125124	0.644872881	0.053742802	0.011516315
file00751.txt	4	866	6.748220718	0.662766218	0.035796767	0.004618938
file00989.txt	6	1454	7.017615571	0.707003559	0.039202201	0.008940853
file00037.txt	7	884	7.320495582	0.678658683	0.0260181	0.016968326
file00779.txt	4	866	6.875754814	0.669449204	0.038106236	0.006928406
file00584.txt	2	229	6.238006002	0.694555556	0.030567686	0
file00590.txt	4	863	7.044621781	0.627739558	0.020857474	0.00811124
file00547.txt	4	563	6.805654629	0.630272374	0.035523979	0.012433393
file00221.txt	5	897	7.077779497	0.63634434	0.02006689	0.003344482
file00235.txt	4	733	6.975758953	0.539005848	0.042291951	0.010914052
file00553.txt	5	1019	7.258770555	0.671628866	0.034347399	0.009813543
file01103.txt	4	649	6.769225012	0.650933333	0.041602465	0.012326656
file00209.txt	5	881	6.970317776	0.681730769	0.027241771	0.005675369
file01117.txt	6	1118	6.588478824	0.720841908	0.032200358	0.010733453
file00396.txt	4	783	6.998104921	0.645694823	0.047254151	0.014048531
file01088.txt	4	426	6.828064796	0.648912467	0.028169014	0.011737089
file00382.txt	6	1064	7.093015151	0.668866995	0.026315789	0.020676692
file00433.txt	5	728	6.922281419	0.711693667	0.048076923	0.006868132
file00355.txt	6	801	6.838772058	0.701861702	0.042446941	0.021223471
file00341.txt	8	1085	7.022048697	0.728687259	0.041474654	0.007373272
file00427.txt	3	505	6.886181029	0.644473684	0.047524752	0.01980198
file01077.txt	6	1140	6.940033983	0.685811182	0.040350877	0.00877193
file00369.txt	4	846	7.183221345	0.698569636	0.026004728	0.011820331
file01063.txt	5	792	6.954204491	0.708882907	0.023989899	0.007575758
file00194.txt	3	537	6.651326659	0.608483607	0.018621974	0.003724395
file00180.txt	4	632	6.866178852	0.69135506	0.034810127	0.014240506
file00816.txt	8	1605	7.210453722	0.691131105	0.043613707	0.012461059
file00802.txt	7	1298	7.035105454	0.733883106	0.050077042	0.01155624
file00157.txt	3	247	6.261733157	0.666767677	0.036437247	0.032388664
file01249.txt	7	861	6.912262206	0.732783251	0.077816492	0.009291521
file00631.txt	4	481	6.75997577	0.674398148	0.029106029	0.01039501
file00625.txt	5	984	6.924552046	0.706609626	0.038617886	0.011178862
file00143.txt	4	839	7.02938796	0.659113924	0.035756853	0.007151371
file01275.txt	7	1201	7.080810054	0.705677083	0.027477102	0.021648626
file00619.txt	4	698	6.573949801	0.641078582	0.041547278	0.018624642
file01261.txt	8	1059	7.025929968	0.745742574	0.034938621	0.011331445
file00618.txt	4	782	7.001675591	0.659017735	0.031969309	0.010230179
file01260.txt	8	1278	6.976673885	0.727257933	0.042253521	0.013302034
file01274.txt	9	1527	7.13544958	0.726874154	0.037982973	0.012442698
file00624.txt	4	902	7.01329237	0.625791325	0.042128603	0.011086475
file00142.txt	5	888	6.825222511	0.693420739	0.028153153	0.005630631
file01248.txt	9	1395	7.098323337	0.715497771	0.062365591	0.015770609
file00156.txt	3	376	6.847443795	0.564892966	0.021276596	0.002659574
file00630.txt	6	1041	6.844104485	0.718709677	0.042267051	0.009606148
file00803.txt	4	1046	6.679571161	0.696369107	0.043021033	0.01625239
file00817.txt	5	1143	6.768242346	0.678555759	0.033245844	0.010498688
file00181.txt	6	693	6.961729669	0.727049689	0.062049062	0.011544012
file00195.txt	5	1041	6.877249644	0.665201613	0.025936599	0.020172911
file01062.txt	3	1140	6.84773747	0.573235564	0.030701754	0.001754386
file00368.txt	5	1098	6.896517451	0.728369876	0.040983607	0.025500911
file01076.txt	4	982	6.848174322	0.730460879	0.035641548	0.00814664
file00340.txt	5	783	6.816125068	0.722016349	0.034482759	0.022988506
file00426.txt	3	304	6.526321807	0.655764706	0.046052632	0.036184211
file00432.txt	4	706	6.990939797	0.653668189	0.032577904	0.018413598
file00354.txt	5	977	7.0606899	0.713297414	0.052200614	0.011258956
file00383.txt	3	808	6.591924788	0.62345191	0.048267327	0.007425743
file01089.txt	4	645	7.045935136	0.624127517	0.03255814	0.020155039
file00397.txt	8	993	6.856450153	0.710148305	0.042296073	0.013091641
file01116.txt	5	948	6.937245735	0.668965517	0.034810127	0.011603376
file00208.txt	6	1865	7.056295853	0.633821586	0.033780161	0.01233244
file01102.txt	5	822	6.835482675	0.653376455	0.045012165	0.006082725
file00234.txt	4	890	6.736202191	0.635338882	0.043820225	0.014606742
file00552.txt	4	723	6.952558636	0.710385757	0.035961272	0.011065007
file00546.txt	5	1327	6.972784784	0.612237872	0.027882442	0.013564431
file00220.txt	4	820	7.046271254	0.618339818	0.034146341	0.007317073
file00591.txt	4	512	6.795540372	0.691403888	0.0390625	0.01171875
file00585.txt	2	329	6.422454206	0.698642857	0.042553191	0.003039514
file00778.txt	4	902	6.657826817	0.621524033	0.027716186	0.011086475
file00988.txt	4	1268	6.861068159	0.71588187	0.041009464	0.009463722
file00750.txt	3	459	6.375376736	0.627463415	0.034858388	0.015250545
file00036.txt	4	556	6.875340696	0.656331361	0.03057554	0.019784173
file00022.txt	7	1427	7.016117483	0.66946299	0.023826209	0.005606167
file00744.txt	3	419	6.698097512	0.670918919	0.033412888	0.007159905
file00977.txt	8	2090	7.036717607	0.703655071	0.068899522	0.013875598
file00963.txt	5	1154	7.045482811	0.628199095	0.045060659	0.005199307
file00793.txt	5	775	7.020364145	0.686666667	0.038709677	0.012903226
file00787.txt	4	586	6.960594374	0.700260708	0.034129693	0.001706485
file00949.txt	2	140	5.658073447	0.758681319	0.05	0.007142857
file00791.txt	7	1179	6.809601613	0.725451327	0.060220526	0.016115352
file00785.txt	4	605	6.816906046	0.631079137	0.038016529	0.003305785
file00975.txt	4	642	6.960246504	0.681686341	0.046728972	0.00623053
file00961.txt	2	117	6.309470168	0.712352941	0.034188034	0
file00034.txt	7	1142	6.949210354	0.718060384	0.029772329	0.021891419
file00752.txt	3	458	6.690750242	0.627823961	0.028384279	0.021834061
file00746.txt	3	306	6.940031909	0.62459144	0.019607843	0.006535948
file00020.txt	4	743	6.598110905	0.700086455	0.047106326	0.02153432
file00008.txt	6	878	7.12160852	0.674861279	0.028473804	0.007972665
file00593.txt	4	747	6.903108421	0.635702006	0.030789826	0.009370817
file00587.txt	4	562	7.19563806	0.603001949	0.051601423	0.021352313
file00550.txt	5	1114	6.780786208	0.6502723	0.02064632	0.014362657
file00236.txt	4	532	6.761185132	0.711469979	0.046992481	0.003759398
file01128.txt	3	278	6.062546756	0.725152838	0.053956835	0.014388489
file00222.txt	3	401	6.597755089	0.706818182	0.034912718	0.019950125
file00544.txt	5	905	6.982245591	0.654906542	0.032044199	0.012154696
file01114.txt	5	1055	6.802024571	0.680159046	0.022748815	0.011374408
file01100.txt	5	1064	7.046395014	0.710325123	0.026315789	0.013157895
file00578.txt	4	823	6.880418758	0.678191214	0.034021871	0.002430134
file00381.txt	5	931	7.053531245	0.659727891	0.054779807	0.011815252
file00395.txt	4	748	7.139466366	0.586094421	0.054812834	0.010695187
file00424.txt	4	905	6.882871624	0.557172897	0.037569061	0.005524862
file00342.txt	7	867	6.621882469	0.747897311	0.061130334	0.01384083
file01048.txt	3	436	6.659647591	0.651007752	0.032110092	0
file00356.txt	5	637	6.849871353	0.742993197	0.029827316	0.01255887
file00430.txt	3	604	6.412393719	0.671135135	0.026490066	0.013245033
file00418.txt	2	184	6.625097063	0.749777778	0.086956522	0.005434783
file01060.txt	4	1169	7.141822525	0.684321429	0.028229256	0.006843456
file01074.txt	5	967	7.100092654	0.650392157	0.028955533	0.007238883
file00183.txt	4	538	6.928709949	0.650961145	0.026022305	0.020446097
file00829.txt	3	559	7.159408349	0.611843137	0.02862254	0.010733453
file00197.txt	3	372	7.036457532	0.595232198	0.056451613	0
file00801.txt	4	787	6.831765065	0.69298103	0.054637865	0.024142313
file00815.txt	4	781	6.999590613	0.61442623	0.044814341	0.005121639
file00140.txt	3	438	6.745440749	0.661336761	0.047945205	0.00913242
file00626.txt	4	924	6.979213043	0.65232	0.031385281	0.012987013
file00632.txt	3	555	6.934707181	0.671225296	0.036036036	0.005405405
file00154.txt	4	636	6.64069838	0.63274276	0.039308176	0.007861635
file01262.txt	7	1267	7.195712772	0.672512315	0.056827151	0.002367798
file00168.txt	4	754	6.974366348	0.621106383	0.029177719	0.014588859
file01276.txt	7	1533	6.840531568	0.689514825	0.026092629	0.016960209
file01277.txt	9	1654	7.065024531	0.73117757	0.042321644	0.013301088
file00169.txt	4	733	6.902725444	0.651491228	0.025920873	0.012278308
file01263.txt	8	1394	7.087967364	0.705486989	0.041606887	0.010760402
file00633.txt	3	449	7.045018848	0.5228	0.040089087	0.0155902
file00155.txt	3	577	6.397320415	0.672727273	0.045060659	0.027729636
file00141.txt	4	659	6.851601704	0.633606557	0.050075873	0.007587253
file00627.txt	4	635	6.404659121	0.63774744	0.053543307	0.011023622
file00814.txt	4	950	6.885838841	0.642574917	0.024210526	0.012631579
file00800.txt	6	899	7.106377521	0.684258824	0.040044494	0.007786429
file00828.txt	3	425	6.656387175	0.688670213	0.011764706	0.011764706
file00196.txt	5	1039	7.040749346	0.662787879	0.043310876	0.010587103
file00182.txt	6	649	6.898096358	0.724433333	0.044684129	0.006163328
file01075.txt	4	634	6.713181389	0.656034188	0.042586751	0.004731861
file00419.txt	4	421	6.902423157	0.674516129	0.035629454	0.007125891
file01061.txt	5	808	7.000752491	0.641449275	0.058168317	0.016089109
file00357.txt	6	1367	6.763751628	0.747010622	0.065106072	0.017556693
file01049.txt	3	515	6.703134303	0.625493562	0.042718447	0.013592233
file00431.txt	5	647	6.902448782	0.675217391	0.034003091	0.018547141
file00425.txt	3	316	6.484809325	0.636329588	0.079113924	0.003164557
file00343.txt	7	1099	6.836892268	0.718457143	0.040946315	0.010009099
file00394.txt	5	966	6.925493083	0.665169029	0.049689441	0.017598344
file00380.txt	7	1228	7.165904727	0.732519084	0.035016287	0.017100977
file01101.txt	8	1677	7.018776375	0.715614251	0.030411449	0.022063208
file00579.txt	4	812	6.508358436	0.614626474	0.012315271	0.02955665
file01115.txt	6	1076	6.745889582	0.671957157	0.029739777	0.016728625
file00223.txt	5	1005	6.812394242	0.622217573	0.017910448	0.000995025
file00545.txt	4	614	6.917998611	0.599858407	0.035830619	0.009771987
file00551.txt	4	599	7.096808295	0.636690909	0.035058431	0.003338898
file01129.txt	3	404	6.374296693	0.655267606	0.047029703	0.02970297
file00237.txt	5	1175	6.993045687	0.709076377	0.034893617	0.020425532
file00586.txt	3	397	6.214480475	0.643275862	0.050377834	0.017632242
file00592.txt	4	586	7.274593786	0.581303538	0.042662116	0.003412969
file00009.txt	6	1584	6.969881695	0.676325733	0.041035354	0.016414141
file00747.txt	3	377	6.605348444	0.67695122	0.061007958	0.00795756
file00021.txt	6	1096	6.827371093	0.659063992	0.032846715	0.01459854
file00035.txt	6	1063	6.859032363	0.725226824	0.035747883	0.019755409
file00753.txt	5	978	6.921016437	0.658019376	0.029652352	0.014314928
file00960.txt	3	607	6.872912267	0.686953405	0.044481054	0.014827018
file00974.txt	4	645	6.758434785	0.686812081	0.051162791	0.010852713
file00784.txt	3	614	6.979725477	0.649628319	0.027687296	0.019543974
file00790.txt	4	902	7.117295346	0.620328253	0.018847007	0.011086475
file00948.txt	2	356	6.144986667	0.669771987	0.092696629	0.011235955
file00951.txt	2	265	6.167368122	0.656851852	0.064150943	0.011320755
file00789.txt	6	1460	7.037591002	0.616286322	0.026027397	0.018493151
file00945.txt	2	232	5.714741682	0.721639344	0.056034483	0.00862069
file00979.txt	5	997	6.707846523	0.717130802	0.033099298	0.019057172
file00992.txt	3	585	6.842472046	0.609626866	0.041025641	0.011965812
file00038.txt	4	863	6.650693654	0.683660934	0.034762457	0.005793743
file00986.txt	6	1393	7.124221927	0.690997024	0.030150754	0.016511127
file00776.txt	5	559	6.909145396	0.73345098	0.055456172	0.010733453
file00010.txt	4	749	6.907613534	0.654685714	0.036048064	0.008010681
file00004.txt	4	760	6.81077561	0.654542897	0.036842105	0.007894737
file00762.txt	3	378	6.889750315	0.710699088	0.034391534	0.005291005
file01130.txt	3	351	6.154987407	0.659006623	0.042735043	0.028490028
file00548.txt	4	909	6.806340763	0.691883721	0.02530253	0.01650165
file01124.txt	3	593	6.066869873	0.598566176	0.038785835	0.006745363
file00212.txt	5	1177	6.847686538	0.713847518	0.043330501	0.010195412
file00574.txt	5	1115	6.744289168	0.707317073	0.037668161	0.013452915
file00560.txt	4	718	6.86323439	0.661106129	0.034818942	0.01810585
file00206.txt	4	863	6.793098545	0.7104914	0.037079954	0.013904983
file01118.txt	5	1104	6.928705137	0.653061611	0.02807971	0.019021739
file00399.txt	3	423	6.906088524	0.604385027	0.023640662	0
file01087.txt	4	943	6.744420255	0.625503356	0.046659597	0.008483563
file01093.txt	4	753	6.961491687	0.615056818	0.035856574	0.002656042
file01044.txt	5	1092	6.882267277	0.622972196	0.043040293	0.013736264
file00428.txt	3	563	6.356395275	0.601284047	0.035523979	0.008880995
file01050.txt	3	408	6.723009095	0.64902507	0.017156863	0.022058824
file01078.txt	7	1255	6.981301928	0.746517413	0.054183267	0.007968127
file00366.txt	4	850	7.088099376	0.681498127	0.034117647	0.004705882
file00400.txt	5	810	7.001748021	0.673298292	0.028395062	0.00617284
file00414.txt	4	617	7.075250092	0.644647887	0.037277147	0.016207455
file00372.txt	4	763	7.189094774	0.58254902	0.05897772	0.00655308
file00825.txt	4	925	6.705739479	0.580730594	0.031351351	0.020540541
file00831.txt	3	318	6.385800362	0.737620818	0.028301887	0.003144654
file00819.txt	5	930	6.957308202	0.704790011	0.053763441	0.011827957
file00158.txt	4	769	6.834333596	0.675277778	0.041612484	0.007802341
file01246.txt	7	1434	6.979660012	0.68765343	0.039051604	0.006276151
file01252.txt	9	1630	7.061516506	0.717975965	0.055828221	0.015337423
file00602.txt	4	855	6.922871412	0.649131514	0.028070175	0.005847953
file00164.txt	4	1073	6.751267509	0.641855469	0.027958993	0.010251631
file00170.txt	3	627	6.539569913	0.645916955	0.035087719	0.015948963
file00616.txt	4	908	6.909435803	0.650174622	0.035242291	0.004405286
file00171.txt	6	1170	7.018278035	0.706012489	0.015384615	0.007692308
file00617.txt	5	1157	6.826948173	0.731173285	0.031114952	0.012964564
file00603.txt	3	369	6.926433703	0.6186875	0.029810298	0.008130081
file00165.txt	5	978	6.757603041	0.654424112	0.024539877	0.011247444
file01253.txt	8	1256	6.853073867	0.665633803	0.051751592	0.027070064
file01247.txt	8	1177	7.028710164	0.706613475	0.051826678	0.021240442
file00159.txt	3	586	6.065809206	0.665065177	0.035836177	0.011945392
file00818.txt	4	1022	7.156498689	0.627728674	0.030332681	0.004892368
file00830.txt	3	627	6.300486379	0.65	0.031897927	0.011164274
file00824.txt	4	1019	7.074139474	0.655051546	0.043179588	0.01373896
file00415.txt	3	522	6.709860814	0.697124736	0.034482759	0.007662835
file00373.txt	4	964	6.778119554	0.629639344	0.056016598	0.006224066
file00367.txt	4	621	6.58900679	0.706748252	0.033816425	0.011272142
file01079.txt	5	782	6.853577219	0.700572988	0.051150895	0.015345269
file00401.txt	5	998	6.925109064	0.725437302	0.029058116	0.016032064
file00429.txt	4	592	6.932548979	0.685709024	0.030405405	0.010135135
file01051.txt	2	470	5.751133239	0.710261283	0.040425532	0.006382979
file01045.txt	3	551	6.585388435	0.585418327	0.045372051	0.010889292
file01092.txt	4	524	6.786998844	0.624884211	0.022900763	0.005725191
file01086.txt	2	384	6.771755396	0.598268657	0.041666667	0.010416667
file00398.txt	4	815	6.701341144	0.659791123	0.042944785	0.017177914
file00561.txt	4	568	7.208588517	0.571907514	0.031690141	0.001760563
file01119.txt	6	1512	6.951526856	0.629063568	0.025793651	0.020502646
file00207.txt	5	1594	7.190278771	0.654368932	0.025094103	0.020075282
file00213.txt	5	1256	7.070909794	0.634217067	0.012738854	0.015127389
file00575.txt	5	1209	6.905980594	0.654413793	0.030603805	0.015715467
file01125.txt	3	309	6.330162204	0.650307692	0.029126214	0.006472492
file01131.txt	3	401	6.21076319	0.599659091	0.052369077	0.012468828
file00549.txt	4	1097	6.732547824	0.573110687	0.029170465	0.02461258
file00005.txt	4	662	6.894438977	0.62365416	0.040785498	0.006042296
file00763.txt	4	682	6.988074748	0.644044234	0.032258065	0.008797654
file00777.txt	7	1155	7.082625341	0.735189873	0.035497835	0.017316017
file00011.txt	5	1343	7.057222674	0.626414219	0.029784066	0.015636634
file00039.txt	4	632	7.022505816	0.678284734	0.026898734	0.006329114
file00987.txt	6	1257	6.974056643	0.715165563	0.048528242	0.011137629
file00993.txt	3	527	6.605289618	0.608577406	0.056925996	0.003795066
file00978.txt	9	1261	7.109224902	0.714323432	0.039651071	0.015067407
file00944.txt	3	490	6.81688175	0.627120181	0.040816327	0
file00788.txt	6	1258	6.838422469	0.673531844	0.036565978	0.024642289
file00950.txt	3	553	5.701245352	0.609007937	0.05244123	0.01084991
file00946.txt	2	254	6.348251826	0.650634146	0.07480315	0
file00952.txt	2	194	5.599624749	0.793931034	0.030927835	0.025773196
file00985.txt	5	1067	6.991551443	0.719823183	0.023430178	0.016869728
file00749.txt	3	645	6.491514349	0.724463087	0.062015504	0.00620155
file00991.txt	8	1589	7.131197395	0.708922078	0.028949025	0.018250472
file00761.txt	4	977	6.850395067	0.622262931	0.028659161	0.011258956
file00007.txt	6	842	7.164583433	0.660151324	0.026128266	0.010688836
file00013.txt	4	744	7.154970589	0.559942446	0.040322581	0
file00775.txt	3	630	6.315035135	0.651531842	0.050793651	0.006349206
file00588.txt	4	972	6.993132385	0.641581798	0.023662551	0.002057613
file00239.txt	3	235	6.694662531	0.69	0.059574468	0.008510638
file01127.txt	2	246	5.536969834	0.711573604	0.06097561	0.004065041
file01133.txt	3	371	6.537674208	0.70689441	0.040431267	0.010781671
file00205.txt	5	891	7.051775593	0.661496437	0.029180696	0.007856341
file00563.txt	4	483	6.706595796	0.656682028	0.049689441	0.014492754
file00577.txt	3	497	6.232025215	0.582678571	0.056338028	0.00804829
file00211.txt	4	926	7.09681174	0.678814139	0.051835853	0.012958963
file01090.txt	4	565	7.125815749	0.670891473	0.038938053	0.005309735
file01084.txt	4	995	6.804955631	0.653572939	0.034170854	0.010050251
file01053.txt	3	512	6.550386474	0.632440605	0.05859375	0.0234375
file01047.txt	3	618	6.797878322	0.617855888	0.04368932	0.008090615
file00359.txt	4	475	6.935279754	0.633286385	0.029473684	0.010526316
file00371.txt	5	1014	6.860371136	0.664601036	0.047337278	0.024654832
file00417.txt	4	1026	6.894594173	0.615598772	0.021442495	0.009746589
file00403.txt	4	700	6.698194556	0.644423963	0.028571429	0.008571429
file00365.txt	5	1010	6.886040235	0.684765869	0.028712871	0.017821782
file00832.txt	3	659	6.57793994	0.584262295	0.053110774	0.004552352
file00198.txt	4	486	6.926652593	0.694508009	0.032921811	0.010288066
file00826.txt	3	391	6.524332038	0.631578947	0.061381074	0.012787724
file00629.txt	4	649	6.729652404	0.6357	0.044684129	0.001540832
file01251.txt	9	1233	7.13164655	0.729324324	0.04622871	0.01540957
file01245.txt	9	1607	6.971843397	0.729191271	0.027380212	0.021157436
file00615.txt	4	662	6.799037812	0.659314845	0.054380665	0.004531722
file00173.txt	3	825	6.699100336	0.55628866	0.026666667	0.010909091
file00167.txt	4	737	6.93224802	0.629069767	0.031207598	0.012211669
file01279.txt	9	1494	6.967954969	0.73550173	0.047523427	0.012048193
file00601.txt	3	657	6.867695287	0.662138158	0.050228311	0.0152207
file01278.txt	9	1308	7.04384478	0.734169976	0.035932722	0.01911315
file00166.txt	3	532	6.50611365	0.691594203	0.028195489	0.020676692
file00600.txt	5	875	6.729039519	0.680702179	0.051428571	0.012571429
file00614.txt	4	686	7.170975725	0.61855573	0.037900875	0.001457726
file00172.txt	4	860	6.808396605	0.673020962	0.027906977	0.01744186
file01244.txt	8	1296	7.061537354	0.720753809	0.037037037	0.009259259
file00628.txt	5	908	7.036566873	0.687590221	0.016519824	0.007709251
file01250.txt	8	1046	6.879808861	0.721785356	0.078393881	0.021032505
file00199.txt	6	1216	7.155646017	0.67479006	0.025493421	0.013980263
file00827.txt	5	924	6.58563143	0.651131429	0.046536797	0.012987013
